idigbio:etag,dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
7a42fa96f32f62df978c2c439cedb3c68bc6bdb8,urn:catalog:mo:tropicos:100487202,senecio,senecio trilobus,26,1,2012,26
7128376f664ca0b03bdf32cade855d159c0cba3b,urn:catalog:mo:tropicos:100494722,senecio,senecio trilobus,27,1,2012,27
88332fea2c0a84641d5595c5d195f6cd807642b8,urn:catalog:mo:tropicos:100494736,senecio,senecio trilobus,27,1,2012,27
2c3a1bcd9a3d8844a579bb2ac16e98a47be784f7,urn:catalog:mo:tropicos:100494727,senecio,senecio trilobus,27,1,2012,27
43b2baa2b77e3e573f552f663352394cad7f79cf,urn:catalog:mo:tropicos:100538878,senecio,senecio trilobus,13,10,2008,287
a4e8b17254ef3c6d0262a3d8962d12d5d2b4d0c8,urn:catalog:mo:tropicos:1863024,senecio,senecio trilobus,19,10,1999,292
d07fabd567174008904048c1b837c77e8b9be587,urn:catalog:mo:tropicos:1863041,senecio,senecio trilobus,19,10,1999,292
f66d53b8d89548d20adf04c9b66db83eee94b218,urn:catalog:mo:tropicos:1863062,senecio,senecio trilobus,19,10,1999,292
78877bcb856eba55e2a23447a66747e72cd8f6d7,urn:catalog:mo:tropicos:100419948,senecio,senecio trilobus,23,10,1928,297
28d0c494fbe0fe724f9e8397ac9629d1edf4b65d,urn:catalog:mo:tropicos:3380191,senecio,senecio trilobus,24,10,1980,298
930091d565c9995d6a6a40d0c0a9be30ba9fc349,urn:catalog:mo:tropicos:100513873,senecio,senecio trilobus,28,10,2007,301
554fe30b98af749b84c3a24f4b17cb445839d080,urn:catalog:mo:tropicos:100436712,senecio,senecio trilobus,28,10,2011,301
49fc4a3d263dc0647fe02836dcd1271922dbcb43,urn:catalog:mo:tropicos:100539200,senecio,senecio trilobus,29,10,2007,302
307a94f1ae8aa2eae1ba66d669a1a06575869c2d,urn:catalog:mo:tropicos:100539187,senecio,senecio trilobus,29,10,2007,302
7a492350b8f56c8ff6459103e89dc32b90fd7693,urn:catalog:mo:tropicos:100539565,senecio,senecio trilobus,21,11,2004,326
bbf877959a2d03fd1bc63c78e3f420511e1af257,urn:catalog:mo:tropicos:1535708,senecio,senecio trilobus,28,11,1999,332
cc57a94545ce1003bdf4694c8ec889b4d88638ae,urn:catalog:mo:tropicos:100443259,senecio,senecio trilobus,28,11,2011,332
16e1320fa01b5747fbf5af7fc9150d78a70995b8,urn:catalog:mo:tropicos:3370523,senecio,senecio trilobus,14,12,2006,348
70a81b291417b82ccb921c670adb87e2d176fe47,urn:catalog:mo:tropicos:100715212,senecio,senecio trilobus,26,12,2005,360
75ea1a88da5033331dc658cac690de42d94fa0b9,urn:catalog:mo:tropicos:100442979,senecio,senecio trilobus,31,12,2010,365
2d93ebfb1096f55d69c6c107fee2cbb03706e325,urn:catalog:mo:tropicos:100508802,senecio,senecio trilobus,19,2,2007,50
9bfe057c67b9e8248d681e048d92b5089f160a54,urn:catalog:mo:tropicos:100421743,senecio,senecio trilobus,21,2,1936,52
d36db51b3fd955aa6dfda24a0de7102bcd39a3d8,urn:catalog:mo:tropicos:100510834,senecio,senecio trilobus,28,2,2006,59
9272547a90429dc4f56141a29e63d6f3182e4bed,urn:catalog:mo:tropicos:100534923,senecio,senecio trilobus,28,2,2008,59
c648d64f7cfba9d3c2d74622906027376d3606f7,urn:catalog:mo:tropicos:599302,senecio,senecio trilobus,15,3,1984,75
9ce5654e730f96dcbc5d26a738995248d03143ce,urn:catalog:mo:tropicos:568575,senecio,senecio trilobus,17,3,1984,77
295eb63edb87441c6c4297a4012d048c736cf10b,urn:catalog:mo:tropicos:101282824,senecio,senecio trilobus,18,3,2021,77
584db9aba6e508c1c3e0a987bfadb53c3bffa686,urn:catalog:mo:tropicos:590423,senecio,senecio trilobus,20,3,1988,80
2b0535fdce82409ae71425591667c3aa37d0b78c,urn:catalog:mo:tropicos:100215541,senecio,senecio trilobus,21,3,2009,80
15e16fb87c09ba10faf0460c7a3f221fba281c1d,urn:catalog:mo:tropicos:100744884,senecio,senecio trilobus,25,3,2007,84
d8a3b06d9faec9a22ce7119a9653575f5e530f3b,urn:catalog:mo:tropicos:100219050,senecio,senecio trilobus,26,3,2009,85
5c442ed5e127770c1cb99db800cd94c4e9a1e57a,urn:catalog:mo:tropicos:100237343,senecio,senecio trilobus,26,3,2009,85
8522e4e83201de68220fe3244e7e28b56bb26281,urn:catalog:mo:tropicos:100510811,senecio,senecio trilobus,27,3,2007,86
92bd8dcffcbe10615c3d02aebcb1082a26106d9a,urn:catalog:mo:tropicos:100531587,senecio,senecio trilobus,27,3,2008,87
e0c04415d08abd7dc10346890285a95e0b1abc40,urn:catalog:mo:tropicos:100510941,senecio,senecio trilobus,28,3,2007,87
f091b867fc386a26aa84b30604fcc556ddd689cf,urn:catalog:mo:tropicos:100511545,senecio,senecio trilobus,28,3,2007,87
016a9ec7dda9b18d2b9dae868b3c3022f931a1da,urn:catalog:mo:tropicos:2952361,senecio,senecio trilobus,15,4,2006,105
ffe0ef9a0f2b22afd2b433d8c750cea00d9b4346,urn:catalog:mo:tropicos:2952797,senecio,senecio trilobus,16,4,2006,106
9440f428aba7813ff31087af2d34056a981de065,urn:catalog:mo:tropicos:3537292,senecio,senecio trilobus,16,4,2008,107
83e1c9e5c3f0c0ecb996d23f0845f1a3d19c9ae1,urn:catalog:mo:tropicos:3555899,senecio,senecio trilobus,18,4,2008,109
9115ce25781def31a9f7387d6c1a069cb32d104d,urn:catalog:mo:tropicos:3500245,senecio,senecio trilobus,20,4,2008,111
d4421d7609f80959f1c12c27fd60efa544531f6f,urn:catalog:mo:tropicos:100178739,senecio,senecio trilobus,22,4,2008,113
c6116b76a127cedd16e51707193022df4a8422ab,urn:catalog:mo:tropicos:1151528,senecio,senecio trilobus,23,4,1996,114
338641945c782f2f03fbf19c326865eeb81cd87e,urn:catalog:mo:tropicos:100371037,senecio,senecio trilobus,23,4,2010,113
6eca47c7d78647359bcafcd09f25c1be8b076e70,urn:catalog:mo:tropicos:100715003,senecio,senecio trilobus,24,4,2005,114
1218f53ba102d5243a0d5a38735634ef8d68c0fe,urn:catalog:mo:tropicos:592818,senecio,senecio trilobus,25,4,1987,115
253423837bad3425d29e64ed6fab3ac25c812631,urn:catalog:mo:tropicos:100532189,senecio,senecio trilobus,25,4,2009,115
221d50d0ba215cb972dd8fc6b8abe05824ad6e9c,urn:catalog:mo:tropicos:100256704,senecio,senecio trilobus,26,4,2005,116
d70196607a4bbed17d73d4fe38d22533e63f98f5,urn:catalog:mo:tropicos:100255681,senecio,senecio trilobus,27,4,2005,117
9d521e32e685f116b993b98ca0d8985599dbaed8,urn:catalog:mo:tropicos:100714922,senecio,senecio trilobus,27,4,2005,117
192e372c7a6ea73c228bb4dd343f509b0f55cb29,urn:catalog:mo:tropicos:100518589,senecio,senecio trilobus,27,4,2008,118
62ab5e8e3ca269d8fbc0f660fa329472cc5e3a1b,urn:catalog:mo:tropicos:100308075,senecio,senecio trilobus,15,5,2010,135
484d45ea6443256ecbbcfe14c6f3eb6b71a6d76c,urn:catalog:mo:tropicos:100237735,senecio,senecio trilobus,24,5,2009,144
c5600ac0e37a6e0de74d4363080e4b4a97bbd279,urn:catalog:mo:tropicos:100236053,senecio,senecio trilobus,25,5,2009,145
67d5f3d3ea4f4337eb37920a60be4d1c8e3cf83d,urn:catalog:mo:tropicos:1854964,senecio,senecio trilobus,31,5,1980,152
4bd108d56026e4a36090315f77ca34356a048d16,urn:catalog:mo:tropicos:100532011,senecio,senecio trilobus,14,6,2009,165
45a012ba3da0bef6ab5da48d6131d5fe3ce41c0c,urn:catalog:mo:tropicos:100527567,senecio,senecio trilobus,17,6,2009,168
fad6a23a1cfe7ab443b6c5266658b7e9990b17e5,urn:catalog:mo:tropicos:2714592,senecio,senecio trilobus,19,6,2005,170
371ccb91156d58786fffa689feb292deb1e7f189,urn:catalog:mo:tropicos:2715216,senecio,senecio trilobus,19,6,2005,170
39a811064f06d74080e89b8743439e44f3887983,urn:catalog:mo:tropicos:2714584,senecio,senecio trilobus,19,6,2005,170
414f733d2644aabb323bef92bf513417e47f9c14,urn:catalog:mo:tropicos:100171520,senecio,senecio trilobus,19,6,2008,171
148bee1aa861b10f0438dfd180c97ad608ea1da0,urn:catalog:mo:tropicos:100532446,senecio,senecio trilobus,27,6,2009,178
93f1028c6685faac954eb0295ec5320e3907edf3,urn:catalog:mo:tropicos:100316517,senecio,senecio trilobus,30,6,2009,181
afbdefd9ab1b61c0e91330178c81594c74c0c178,urn:catalog:mo:tropicos:100357540,senecio,senecio trilobus,15,7,2010,196
c4af1a854c2fac43171285d5b0eef7880f895ded,urn:catalog:mo:tropicos:3365130,senecio,senecio trilobus,21,7,1990,202
227b770d4822fe4769fd98702aae7320609da0b1,urn:catalog:mo:tropicos:100419953,senecio,senecio trilobus,22,7,1924,204
24fdf25bd97588b3184f0d6efd683d276f4ea5f0,urn:catalog:mo:tropicos:1718880,senecio,senecio trilobus,23,7,2000,205
6ee8470bbaaf092749411fcb7f63abe763e32da6,urn:catalog:mo:tropicos:100400399,senecio,senecio trilobus,23,7,2011,204
efda5f2909d07b5fb71196794fe4736a90f99e1b,urn:catalog:mo:tropicos:1718904,senecio,senecio trilobus,25,7,2000,207
922fdc2b8c01a4939e6bebbeecaf5a704221f70a,urn:catalog:mo:tropicos:100402974,senecio,senecio trilobus,25,7,2011,206
3149193da9753757afc08348e3eb344ff92b7551,urn:catalog:mo:tropicos:1718931,senecio,senecio trilobus,26,7,2000,208
d760501da849ccf849539c6f89ab967d10d25287,urn:catalog:mo:tropicos:1718939,senecio,senecio trilobus,26,7,2000,208
a6703d7c3313071eba6af8211866aa6e535345b6,urn:catalog:mo:tropicos:100403608,senecio,senecio trilobus,30,7,2011,211
102eb21cbc65c7bd28c5315519b2a20e3748acdc,urn:catalog:mo:tropicos:100715122,senecio,senecio trilobus,31,7,2004,213
8625a5eb8f169e4e01a6789b1d0b52207f709000,urn:catalog:mo:tropicos:100403709,senecio,senecio trilobus,31,7,2011,212
ae9659528893c4ac7da1743d041f39d423409340,urn:catalog:mo:tropicos:100513469,senecio,senecio trilobus,13,8,2012,226
9b992105b7d66a59c90b7c435661eb5e1943f803,urn:catalog:mo:tropicos:3369560,senecio,senecio trilobus,15,8,2003,227
b0be3f2e364c158975daace8a8116a2052fa2750,urn:catalog:mo:tropicos:3367679,senecio,senecio trilobus,18,8,2003,230
fcb644162584774e96e1d261bdebf0d82cd463d6,urn:catalog:mo:tropicos:100515206,senecio,senecio trilobus,20,8,2012,233
4511b6c9600d999427fe50080a92b69cca0dbcdf,urn:catalog:mo:tropicos:597363,senecio,senecio trilobus,23,8,1988,236
fefac97a744eaae92334b7d7280d3a55131b5e3c,urn:catalog:mo:tropicos:100779858,senecio,senecio trilobus,23,8,2008,236
7cc4f07208ba7771ba9d08aa3cb8bdabf5ef8d3d,urn:catalog:mo:tropicos:3366911,senecio,senecio trilobus,24,8,2008,237
103ebd0fba997a9683e10034aaf9e226abb1e3ef,urn:catalog:mo:tropicos:100782403,senecio,senecio trilobus,24,8,2008,237
fa5cd03207e6bbd57163ac67c8e1aaeff7896e40,urn:catalog:mo:tropicos:2112803,senecio,senecio trilobus,28,8,2000,241
af9f8add69efb97383c0df7dba578ab0a1075d7c,urn:catalog:mo:tropicos:100419892,senecio,senecio trilobus,30,8,1921,242
8d765027b69da1e9af355e4d6819de133e6065ab,urn:catalog:mo:tropicos:3368050,senecio,senecio trilobus,20,9,2003,263
73086e6e3622cda02cc9962caec20747282b0d4f,urn:catalog:mo:tropicos:3368590,senecio,senecio trilobus,20,9,2003,263
2740fc1d1c08d63ab8839448c4e730c004cfa554,urn:catalog:mo:tropicos:100314182,senecio,senecio trilobus,20,9,2009,263
81b1aee7a3d5610f1581d8960cfe4f83e13c5c61,urn:catalog:mo:tropicos:100314341,senecio,senecio trilobus,20,9,2009,263
b5931d9b79bb38eef073373b53f9fd559c106481,urn:catalog:mo:tropicos:3368074,senecio,senecio trilobus,22,9,2003,265
ad6c2f31b2fb341ac346bb05ce9ece633dae44d9,urn:catalog:mo:tropicos:100537197,senecio,senecio trilobus,22,9,2007,265
836053963ca555cd22ac95b484979f98ed83cf65,urn:catalog:mo:tropicos:100439347,senecio,senecio trilobus,22,9,2011,265
e62939965dfaa3493eb2a65717c9845a9372ced9,urn:catalog:mo:tropicos:100985759,senecio,senecio trilobus,23,9,2007,266
3ecd55faf173bb3f6e84f0d49e38e2c076a6d754,urn:catalog:mo:tropicos:100511804,senecio,senecio trilobus,25,9,2009,268
6e60efd4539208f88da8e1a26d0d82f463b0b1e7,urn:catalog:mo:tropicos:100440462,senecio,senecio trilobus,25,9,2011,268
700630bea42cb6d02614d5dadd37a4b033fcace6,urn:catalog:mo:tropicos:100441050,senecio,senecio trilobus,28,9,2011,271
490a912f875a6e8e19075a096ffeadfa0db22464,urn:catalog:mo:tropicos:100419872,senecio,senecio trilobus,11,6,1903,162
52ffac587453c2fbc83e5f3c8a6eeb2bb3e30c80,urn:catalog:mo:tropicos:100419876,senecio,senecio trilobus,2,8,1904,215
a2360af3ff992336d5d5a497939903b7481bb750,urn:catalog:mo:tropicos:100419891,senecio,senecio trilobus,9,3,1921,68
40ddcd2e30f6d6ac24e1b61a4e73250452476694,urn:catalog:mo:tropicos:100419889,senecio,senecio trilobus,10,4,1921,100
cd9bba385cd8491c37f6c7b19f15e1a90ee822f7,urn:catalog:mo:tropicos:2279820,senecio,senecio trilobus,10,8,1931,222
77b20b9c94f4ee09f47cb36a42e1e07824ebd80c,urn:catalog:mo:tropicos:100419882,senecio,senecio trilobus,12,8,1931,224
c5538fec623c3413de5488691d4b6ee3a4b2f9d6,urn:catalog:mo:tropicos:100419887,senecio,senecio trilobus,3,8,1932,216
48287bdba2a2e09557f556ad643f034d15f69f57,urn:catalog:mo:tropicos:100419888,senecio,senecio trilobus,3,8,1932,216
34a23149274f925dab15fddfc8bba5faaa0756e0,urn:catalog:mo:tropicos:100419877,senecio,senecio trilobus,5,8,1932,218
1679ba1f729c86f3af71bb5433a5f22510f353ee,urn:catalog:mo:tropicos:100419880,senecio,senecio trilobus,7,8,1932,220
20a5c14edc618e4b06045a4bf9f82cf8d0607886,urn:catalog:mo:tropicos:3382088,senecio,senecio trilobus,12,8,1935,224
57345a0a02561ac803a09d983f046176e3717042,urn:catalog:mo:tropicos:3382349,senecio,senecio trilobus,8,8,1966,220
607b00ffb3cebe8777c51dd840b2ac191c1a2e26,urn:catalog:mo:tropicos:3381826,senecio,senecio trilobus,8,8,1971,220
6b6269f26efc79d25edeb9e44be978be857f0efe,urn:catalog:mo:tropicos:567649,senecio,senecio trilobus,8,10,1981,281
6c1a1617f78b2759fceba47d5356653ec4bb84e1,urn:catalog:mo:tropicos:566752,senecio,senecio trilobus,10,2,1983,41
5792379252d3190aa2400a66132b851f06411f64,urn:catalog:mo:tropicos:596442,senecio,senecio trilobus,3,8,1984,216
81d08403859160dac58f91a6a88f051ceb8518d8,urn:catalog:mo:tropicos:594202,senecio,senecio trilobus,2,12,1984,337
7319ed4d696b2b32f3c9d6841a4f526e06f40e7a,urn:catalog:mo:tropicos:595979,senecio,senecio trilobus,10,5,1985,130
0ec420ea0150be9f8d6288589fce833b3c5621d1,urn:catalog:mo:tropicos:594192,senecio,senecio trilobus,2,7,1985,183
e6af5432b43951294993f955e767d1a33ff070ec,urn:catalog:mo:tropicos:3382321,senecio,senecio trilobus,8,8,1986,220
4775b63e9656fdc97476af7a5cc230e0a8ab2d0a,urn:catalog:mo:tropicos:3382912,senecio,senecio trilobus,8,8,1986,220
3145b55a3503ff849baee15c6a6c23d8066e0056,urn:catalog:mo:tropicos:3376071,senecio,senecio trilobus,8,8,1986,220
d04d6b180734073702e8a4049c9a01e4ee5a0b2d,urn:catalog:mo:tropicos:591622,senecio,senecio trilobus,7,3,1991,66
c4d7296ec0d7a1337d55d795c4088fd9f9f207b7,urn:catalog:mo:tropicos:583559,senecio,senecio trilobus,9,12,1991,343
541a740bbfda4f48da8de684ad3796058f7b26ab,urn:catalog:mo:tropicos:1718910,senecio,senecio trilobus,9,4,1994,99
132dca707e998c0a7bfbe057d46f7c707468e6c1,urn:catalog:mo:tropicos:1196227,senecio,senecio trilobus,12,7,1995,193
2fc08e079a102d0cdc5c29cbebb9a24b852ea7c1,urn:catalog:mo:tropicos:1155436,senecio,senecio trilobus,7,12,1995,341
bbfcacd1cb625f850403981948dd9086f05e2af1,urn:catalog:mo:tropicos:1321784,senecio,senecio trilobus,4,2,1996,35
f56510dbb08ce389ea43a9237bbbfcada18b853f,urn:catalog:mo:tropicos:100810914,senecio,senecio trilobus,10,2,1996,41
a807d85ed7c5d2735ebee81ec4a9f431b81647c5,urn:catalog:mo:tropicos:1321612,senecio,senecio trilobus,4,4,1996,95
604f8293d5553c6393d1c13889d02eb27e288b97,urn:catalog:mo:tropicos:1321881,senecio,senecio trilobus,4,4,1996,95
cfa3d292500ecd806c7bddf4cd4b3d0549c73e5c,urn:catalog:mo:tropicos:1321819,senecio,senecio trilobus,4,8,1996,217
1c6bfe692ad6a2673a83168b09322f5aff662015,urn:catalog:mo:tropicos:1321648,senecio,senecio trilobus,4,9,1996,248
d86c1558f36c2067e127f3ad385e392aca08b42d,urn:catalog:mo:tropicos:1535531,senecio,senecio trilobus,6,6,1998,157
c5ac273dc1c3015194a1bdf137995ed7e06582f1,urn:catalog:mo:tropicos:1523227,senecio,senecio trilobus,4,10,1998,277
a2a196dd2e1ea2400bb1ce78551f4cfe4ce6a261,urn:catalog:mo:tropicos:2112616,senecio,senecio trilobus,10,5,2000,131
c9eb1ff587a1ed26585df24ddd3bbe852077d842,urn:catalog:mo:tropicos:2112739,senecio,senecio trilobus,12,8,2000,225
4a74e85e286fa425b76f0113afbb09d506af81ed,urn:catalog:mo:tropicos:2112802,senecio,senecio trilobus,3,10,2000,277
c7c373a1cbae56f76e9cf8fa834b5af23cc2d709,urn:catalog:mo:tropicos:3361436,senecio,senecio trilobus,8,3,2003,67
510f8246c49e3e3a210ea2cfd93b3a804d748174,urn:catalog:mo:tropicos:3364529,senecio,senecio trilobus,8,8,2003,220
e90439c6ffefccf3eb2d04a4268c40a8c9a66507,urn:catalog:mo:tropicos:3362916,senecio,senecio trilobus,8,8,2003,220
972d8964113a4d88faed9f6dad767e55f08da002,urn:catalog:mo:tropicos:3360220,senecio,senecio trilobus,8,8,2003,220
80e91a1af36eef2d5291118b7d155176af140fb5,urn:catalog:mo:tropicos:3365989,senecio,senecio trilobus,7,1,2004,7
88b291ccc5f27d88454a33bb0f019b8eef747faa,urn:catalog:mo:tropicos:1747023,senecio,senecio trilobus,9,4,2004,100
344e2a55a40c2f3bf30933af4a719215b616aed5,urn:catalog:mo:tropicos:2159417,senecio,senecio trilobus,9,4,2004,100
7c28458492fd0b62db9ef661c50de74925d87e44,urn:catalog:mo:tropicos:100714971,senecio,senecio trilobus,3,2,2005,34
95cc47463a45bfa343da4274245173689026040b,urn:catalog:mo:tropicos:3383173,senecio,senecio trilobus,5,10,2005,278
1a6919800d4641dcd1182e58b604778eb37d2d97,urn:catalog:mo:tropicos:3383165,senecio,senecio trilobus,5,10,2005,278
b958cd0ade56d11c71824359fea862778f9006c2,urn:catalog:mo:tropicos:100774805,senecio,senecio trilobus,8,11,2005,312
6d27c954ecfc2cd1afe86108678548ce6e0f4236,urn:catalog:mo:tropicos:100774807,senecio,senecio trilobus,8,11,2005,312
1a85d626ab15a644e9fd91bbf5c36a8d42bddb3b,urn:catalog:mo:tropicos:100675615,senecio,senecio trilobus,3,7,2006,184
633a8fb40c87a04bfa1424497f5dee1e54cdef01,urn:catalog:mo:tropicos:100564464,senecio,senecio trilobus,3,7,2006,184
ff4b6cbf1caf008612862fc2b600d92ab89db83d,urn:catalog:mo:tropicos:3380823,senecio,senecio trilobus,8,8,2006,220
76d3010c140cdb76eda01a9e664643b53fd7ef1c,urn:catalog:mo:tropicos:3380590,senecio,senecio trilobus,8,8,2006,220
3e3fe578f46f8275ff9ce04de5ac1e8bc55e705b,urn:catalog:mo:tropicos:100564479,senecio,senecio trilobus,3,10,2006,276
0d1ec0b5a702b382ae1b65b60fa8f10de496bfd2,urn:catalog:mo:tropicos:100168930,senecio,senecio trilobus,6,7,2008,188
7bf5b81a2e516c5bd90e83808725c66a5d2931cb,urn:catalog:mo:tropicos:100168927,senecio,senecio trilobus,6,7,2008,188
35b48c613bf8c261b840805a8026e28687ef8920,urn:catalog:mo:tropicos:100537472,senecio,senecio trilobus,10,8,2008,223
db4d616b246113ea2a0e8093fee89b4f5cb60207,urn:catalog:mo:tropicos:100538653,senecio,senecio trilobus,5,9,2008,249
af6c6bf0e15ccbab8aa7728ce0cea0e0cba15c57,urn:catalog:mo:tropicos:100178523,senecio,senecio trilobus,4,10,2008,278
61f1ae091531852f8abdf239371b43e4d1802cd2,urn:catalog:mo:tropicos:100555626,senecio,senecio trilobus,7,10,2008,281
bd24f288d36c392f7d8b8a10c12d20e4d8932037,urn:catalog:mo:tropicos:3496750,senecio,senecio trilobus,4,11,2008,309
2f5a1dcff31a1914c6f0ed85666cb67a581c75a4,urn:catalog:mo:tropicos:100227905,senecio,senecio trilobus,4,4,2009,94
e1b4dc6bab656efa24f87baefb7a359319f36e84,urn:catalog:mo:tropicos:100218585,senecio,senecio trilobus,4,6,2009,155
a5e90f07cfbcf5eb70735c39ae0118d030ff756a,urn:catalog:mo:tropicos:100218694,senecio,senecio trilobus,4,6,2009,155
74634daf2024f45cd75c75625ec77af45bf8b1a9,urn:catalog:mo:tropicos:100218398,senecio,senecio trilobus,4,6,2009,155
dc37d06e01edda462e86d4761373fffa45502a5c,urn:catalog:mo:tropicos:100355779,senecio,senecio trilobus,7,1,2010,7
901c1b0400f1c4a30433d01f6689537f8ed6d704,urn:catalog:mo:tropicos:100986041,senecio,senecio trilobus,7,1,2010,7
