dwc:occurrenceID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day of the year
urn:catalog:mo:tropicos:99248,thomas 5598,newtonia,newtonia duparquetiana,16,2,1986,47
https://data.biodiversitydata.nl/naturalis/specimen/wag.1708427,"burgt, xm van der  573",newtonia,newtonia griffoniana,12,1,2000,12
urn:catalog:mo:tropicos:97601,thomas 7640,newtonia,newtonia leucocarpa,4,3,1988,64
https://data.biodiversitydata.nl/naturalis/specimen/wag.1518455,"burgt, xm van der",nichallea,nichallea soyauxii,23,9,2004,267
urn:catalog:mo:tropicos:101155067,kenfack 1014,nichallea,nichallea soyauxii,13,1,1998,13
urn:catalog:mo:tropicos:534653,thomas 5647,nichallea,nichallea soyauxii,16,2,1986,47
urn:catalog:mo:tropicos:197687,doumenge 407,undesignated,ochnaceae dc.,20,3,1987,79
https://data.biodiversitydata.nl/naturalis/specimen/wag0108012,"burgt, xm van der",octoknema,octoknema affinis,14,12,2005,348
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122113,"burgt, xm van der",octoknema,octoknema affinis,14,12,2005,348
https://data.biodiversitydata.nl/naturalis/specimen/wag8003954,"burgt, xm van der",octoknema,octoknema affinis,14,12,2005,348
urn:catalog:mo:tropicos:297100,thomas 4412a,octolepis,octolepis casearia,24,2,1985,55
urn:catalog:mo:tropicos:296975,thomas 7531,octolepis,octolepis casearia,4,1,1988,4
https://data.biodiversitydata.nl/naturalis/specimen/wag.1232587,"thomas, dw",octolepis,octolepis casearia,1,4,1988,92
urn:catalog:mo:tropicos:193188,thomas 5847,octolobus,octolobus spectabilis,3,10,1986,276
urn:catalog:mo:tropicos:669088,thomas 5582,oeonia,oeonia lindl.,16,2,1986,47
https://data.biodiversitydata.nl/naturalis/specimen/wag.1123003,"manning, sd  1732",olax,olax,10,4,1987,100
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122518,"kenfack, d  1012",olax,olax latifolia,13,1,1998,13
urn:catalog:mo:tropicos:1300954,kenfack 1012,olax,olax latifolia,13,1,1998,13
urn:catalog:mo:tropicos:729231,thomas 4342,olax,olax latifolia,24,1,1985,24
urn:catalog:mo:tropicos:1684068,thomas 2691,olax,olax latifolia,12,10,1983,285
urn:catalog:mo:tropicos:729379,thomas 5855,olax,olax latifolia,3,10,1986,276
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122676,"thomas, dw  3208",olax,olax mannii,28,2,1984,59
urn:catalog:mo:tropicos:727824,thomas 3208,olax,olax mannii,28,2,1984,59
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122783,"gereau, re",olax,olax staudtii,21,11,1994,325
urn:catalog:mo:tropicos:883523,gereau 5555,olax,olax staudtii,21,11,1994,325
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122960,"thomas, dw  3035",olax,olax triplinervia,26,1,1984,26
http://specimens.kew.org/herbarium/k000093915,6744,olax,olax triplinervia,20,2,1987,51
https://data.biodiversitydata.nl/naturalis/specimen/wag.1122961,"thomas, dw  6744",olax,olax triplinervia,20,2,1987,51
urn:catalog:mo:tropicos:729297,thomas 3035,olax,olax triplinervia,26,1,1984,26
urn:catalog:mo:tropicos:729334,thomas 6744,olax,olax triplinervia,20,2,1987,51
urn:catalog:mo:tropicos:729442,thomas 2689,olax,olax zeylanica,12,10,1983,285
urn:catalog:mo:tropicos:728486,manning 1732,olax,olax zeylanica,4,10,1987,277
urn:catalog:mo:tropicos:1300850,kenfack 992,olax,olax zeylanica,12,10,1997,285
https://data.biodiversitydata.nl/naturalis/specimen/wag.1320414,"manning, sd  55",oleandra,oleandra distenta,27,8,1986,239
urn:catalog:mo:tropicos:22752,manning 55,oleandra,oleandra distenta,27,8,1986,239
http://specimens.kew.org/herbarium/k000436349,8056,omphalocarpum,omphalocarpum elatum,15,4,1996,106
urn:catalog:mo:tropicos:1820118,sainge 663,oncinotis,oncinotis glabrata,25,8,2000,238
urn:catalog:mo:tropicos:424987,thomas 7498,oncinotis,oncinotis gracilis,4,1,1988,4
https://data.biodiversitydata.nl/naturalis/specimen/wag.1622045,"thomas, dw",oncinotis,oncinotis gracilis,1,4,1988,92
urn:catalog:mo:tropicos:729351,thomas 8134,ongokea,ongokea gore,6,10,1988,280
http://specimens.kew.org/herbarium/k000182321,5583,oplismenus,oplismenus hirtellus,25,11,1994,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1407360,"gereau, re  5583",oplismenus,oplismenus hirtellus,25,11,1994,329
urn:catalog:mo:tropicos:883556,gereau 5583,oplismenus,oplismenus hirtellus,25,11,1994,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1141056,"stromayer, kak 88/ 5",orchidaceae,orchidaceae,8,5,1988,129
urn:catalog:mo:tropicos:1824607,sainge 911,undesignated,orchidaceae juss.,19,10,2001,292
urn:catalog:mo:tropicos:669068,thomas 7880,undesignated,orchidaceae juss.,25,5,1988,146
urn:catalog:mo:tropicos:1812874,sainge 521,undesignated,orchidaceae juss.,6,7,2000,188
http://specimens.kew.org/herbarium/k000108303,8087,ormocarpum,ormocarpum sennoides,16,4,1996,107
https://data.biodiversitydata.nl/naturalis/specimen/wag.1621689,"burgt, xm van der",orthopichonia,orthopichonia cirrhosa,28,2,2004,59
https://data.biodiversitydata.nl/naturalis/specimen/l%20%200623257,"thomas, dw  6880",orthostichella,orthostichella welwitschii,31,1,1987,31
bra:ucs:hucs:30221,6880,orthostichella,orthostichella welwitschii,22,4,1987,112
urn:catalog:mo:tropicos:785409,thomas 6880,orthostichella,orthostichella welwitschii,8,8,1987,220
urn:catalog:mo:tropicos:90208490,thomas 6880,orthostichella,orthostichella welwitschii,8,8,1987,220
a4b03375-fa2f-11e2-a92b-005056000560,6880,orthostichella,orthostichella welwitschii,1,1,1987,1
829412b5-2435-4e0e-9907-5c78276c4def,6880,orthostichella,orthostichella welwitschii,10,8,1987,222
f6e3d465-57d9-46c4-a131-7f35c848dd00,33,otiophora,otiophora,8,6,1990,159
urn:catalog:mo:tropicos:194666,thomas 4751,oubanguia,oubanguia africana,4,12,1985,338
urn:catalog:mo:tropicos:1300659,kenfack 799,oubanguia,oubanguia africana,6,12,1997,340
urn:catalog:mo:tropicos:1814558,sainge 620,oubanguia,oubanguia africana,8,5,2000,129
https://data.biodiversitydata.nl/naturalis/specimen/wag.1527986,"thomas, dw  4751",oubanguia,oubanguia africana,12,4,1985,102
https://data.biodiversitydata.nl/naturalis/specimen/wag.1528300,"thomas, dw  6708",oubanguia,oubanguia alata,20,2,1987,51
https://data.biodiversitydata.nl/naturalis/specimen/wag.1528301,"burgt, xm van der",oubanguia,oubanguia alata,19,3,2004,79
https://data.biodiversitydata.nl/naturalis/specimen/wag.1528306,"burgt, xm van der",oubanguia,oubanguia alata,18,11,2005,322
urn:catalog:mo:tropicos:194694,thomas 7856,oubanguia,oubanguia alata,25,5,1988,146
urn:catalog:mo:tropicos:1300669,kenfack 815,oubanguia,oubanguia alata,15,6,1997,166
urn:catalog:mo:tropicos:1813606,sainge 562,oubanguia,oubanguia alata,20,6,2000,172
urn:catalog:mo:tropicos:100813620,ird 288,oubanguia,oubanguia alata,3,3,2012,63
urn:catalog:mo:tropicos:196624,harris 2473,ouratea,ouratea,29,8,1990,241
urn:catalog:mo:tropicos:196632,harris 2835,ouratea,ouratea,4,1,1991,4
urn:catalog:mo:tropicos:1815306,sainge 230,ouratea,ouratea,1,8,2000,214
urn:catalog:mo:tropicos:197239,thomas 5575,ouratea,ouratea guianensis,16,2,1986,47
